https://www.linkedin.com/company/4mbuildingsolutions,4M Building Solutions,http://www.4-m.com,[''],Facilities Services,"1,001-5,000 employees",Privately Held,1978,"Janitorial Services, Green Cleaning, Commercial cleaning for office/medical/educational/industrial facilities, Sanitation of large facilities, Commercial Cleaning, Custodial Services, and Senior Living Facilities Housekeeping and Laundry Services","St. Louis, MO","2827 Clark Avenue, St. Louis, MO 63103, US",38.629961017812576,-90.22103895909201
https://www.linkedin.com/company/type-six-development,Type Six Design & Development Services,http://www.type-six.com,['(682)'],Architecture & Planning,11-50 employees,Partnership,2016,"Architecture, Design, and Project Management","Arlington, TX","300 E. Abram St., Ste. 150, Arling",35.33054464567387,-94.29880530331152
https://www.linkedin.com/company/7-eleven,7-Eleven,http://www.7-eleven.com,[''],Retail,"10,001+ employees",Privately Held,1927,"Retail, convenience, franchise, jobs, international, license, food, and beverage","Irving, TX",S,-23.96127999999993,-46.32805999999994
